codigo,descricao,preconormal,precooferta,inicio,fim,secao,familia,pai,camp,obs
794503,COND PALMOLIVE NATURALS REPARACAO GELEIA REAL 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
794511,COND PALMOLIVE NATRUALS ANTI ARMARD 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
798215,ABS NATURALMENTE MAX NOTURNO S ABAS 10UND,7.69,5.99,15/09,21/09,HIGIENE CORPORAL,4944,0,,
801097,SH TRESEMME HIDRATACAO PROFUNDA 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,0,,
801100,SH TRESEMME LISO KERATINA 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,0,,
806560,SH TRESEMME RECONSTRUCAO 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,0,,
808016,TINT CR COR TON 8.1 LOURO CINZA CLAR 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
808202,TINT CR COR TON 9.0 LOURO CLARISSIMO 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
808245,TINT CR COR TON 9.01 LOURO CINZA CLA 50G,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
809330,OLEO SOYA SOJA 900ML,9.79,8.69,17/09,20/09,OLEOS / AZEITES,0,1,,
816108,IOG BETANIA YOBEM MORANGO 800G,15.49,11.99,10/09,21/09,FRIOS,897,1,,
817554,COND DARLING TILIA 350ML,10.79,7.90,27/08,30/09,CUIDADOS COM O CABELO,5127,1,,
818445,CERVEJA EISENBAHN 355ML,5.39,1.99,16/09,19/09,BEBIDAS,0,1,,
823775,FLOCAO VITAMILHO 500G,1.99,1.69,15/09,21/09,FARINHAS DE TRIGO / SOJA / MILHO,0,1,,
827916,SORV KIBON CREMOS NAPOLITANO ESPECIAL 2L,42.49,27.90,04/09,30/09,FRIOS,4870,0,,
833525,CR TRAT TRESEMME HID PROFUNDA 400G,34.29,19.99,25/08,30/09,CUIDADOS COM O CABELO,1687,0,,
836010,SH PALMOLIVE NATURALS MACIEZ PROLONGADA 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
839590,BEB ALC SYN LEMON ICE 300ML,3.29,2.49,04/09,22/10,BEBIDAS,1716,1,,
857670,CR TRAT TRESEMME RECONSTRUCAO INTENSA 400G,34.29,19.99,25/08,30/09,CUIDADOS COM O CABELO,1687,0,,
880299,TINT CR COR TON 6.1 LOURO ESC ACINZENTAD,18.79,12.99,15/09,21/09,CUIDADOS COM O CABELO,1482,0,,
903221,ABS NATURALMENTE ESPECIAL S ABAS C 10,7.69,5.99,15/09,21/09,HIGIENE CORPORAL,4944,0,,
924806,COND TRESEMME TRESPLEX 400ML,33.49,19.99,25/08,30/09,CUIDADOS COM O CABELO,1878,0,,
924822,SH TRESEMME TRESPLEX 400ML,33.39,19.99,25/08,30/09,CUIDADOS COM O CABELO,1593,0,,
928046,CR TRAT TRESEMME TRESPLEX 400G,34.29,19.99,25/08,30/09,CUIDADOS COM O CABELO,1687,0,,
928364,SH PALMOLIVE NATURALS HIDRATACAO LUMINOSA 350ML,12.39,7.90,09/09,30/09,CUIDADOS COM O CABELO,1260,0,,
937428,COND PALMOLIVE OLEO ARGAN 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
953687,COND PALMOLIVE LONGO SEDUTOR 350ML,11.99,7.90,09/09,30/09,CUIDADOS COM O CABELO,1401,0,,
958000,BEB LACT BETANIA BAT GUT SAL FRUTAS 900ML,5.99,4.99,08/09,21/09,FRIOS,690,0,,
973718,CERVEJA ITAIPAVA LT 473ML,3.99,3.99,15/09,21/09,BEBIDAS,0,1,,
987913,BISC BAUDUCCO CEREALE CACAU 170G,6.99,3.89,16/09,25/09,BISCOITOS / BOLACHAS,5022,0,,
995240,SH HEAD SHOULDERS MEN 3X1 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,1,,
996114,SH HEAD SHOULDERS MACA 200ML,23.29,19.98,21/08,20/09,CUIDADOS COM O CABELO,1317,0,,
999601,IOG BETANIA YOBEM PAPAIA C LIN 800G,15.49,11.99,10/09,21/09,FRIOS,897,0,,
